run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,274,1010,0.2519690537792925,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,275,810,0.2507092085103961,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,276,1051,0.2494556624678441,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,277,1058,0.24820838415550486,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,278,1026,0.24696734223472733,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,279,932,0.2457325055235537,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,280,949,0.24450384299593592,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,281,1079,0.24328132378095624,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,282,1111,0.24206491716205145,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,283,1010,0.2408545925762412,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,284,1108,0.23965031961336,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,285,1065,0.2384520680152932,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,286,1123,0.23725980767521673,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,287,945,0.23607350863684065,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,288,1055,0.23489314109365644,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,289,887,0.23371867538818816,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,290,957,0.23255008201124722,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,291,965,0.231387331601191,0.1,0.95
